C0031test1234,chrom,pos,strand,C0033test1234,C0035test1234,C0037test1234
5.6547800000000015,2,3795,f,7.0428,7.0726,6.28397
1.41421,2,3735,r,0.0,2.0,1.41421
2.0,2,3753,r,1.41421,1.41421,2.03539
,2,3758,r,1.93478,,
0.0,2,3795,r,2.45062,0.0,0.0
4.64705,2,3844,f,5.9584800000000016,6.42556,5.28262
5.48083,2,3852,f,5.8825,6.71855,5.36906
5.51812,2,3874,f,5.87691,7.3030399999999975,5.84062
4.63516,2,3888,f,6.45705,5.84579,5.61984
,2,3802,r,,,
0.0,2,3868,r,0.0,,1.41421
0.0,2,3878,r,0.0,,1.41421
0.0,2,3906,r,0.0,0.0,1.41421
4.71171,2,3904,f,6.05353,4.89541,5.51729
3.8544400000000003,2,3925,f,4.5846800000000005,3.58253,4.0706
3.29855,2,3928,f,4.47858,4.61461,4.62821
4.08279,2,3930,f,4.2893,6.01713,5.21051
0.0,2,3930,r,0.0,,1.41421
0.0,2,3934,r,0.0,,0.0
0.0,2,3939,r,0.0,,0.0
0.0,2,3946,r,0.0,,0.0
3.67956,2,3941,f,4.6902599999999985,5.6911,5.37772
3.2137700000000002,2,3967,f,4.05746,5.7808,5.46844
3.4988599999999996,2,3970,f,5.98869,4.52548,5.61829
4.41136,2,3975,f,,5.01408,3.63712
0.0,2,3977,r,0.0,,0.0
0.0,2,3982,r,0.0,,0.0
0.0,2,3990,r,0.0,0.0,0.0
0.0,2,3994,r,0.0,0.0,0.0
3.3618900000000003,2,3994,f,4.98696,5.95231,
7.35809,2,3997,f,4.6045300000000005,6.41491,
6.75873,2,4029,f,5.06292,5.1029,5.3049800000000005
4.65465,2,4062,f,4.22267,5.46454,4.31364
,2,3999,r,,,
0.0,2,4016,r,,,
1.41421,2,4046,r,1.41421,1.41421,0.0
2.08875,2,4101,r,1.41421,2.0,0.0
4.27419,2,4069,f,4.90364,5.96229,3.975130000000001
6.15203,2,4084,f,5.66509,6.4284099999999995,5.84975
4.94505,2,4090,f,8.59809,6.38002,5.60958
2.06774,2,4113,r,1.41421,1.97993,0.0
1.41421,2,4132,r,1.41421,1.41421,0.0
1.41421,2,4135,r,0.0,1.41421,1.41421
1.41421,2,4139,r,0.0,0.0,1.41421
1.41421,2,4141,r,0.0,0.0,1.41421
1.41421,2,4143,r,1.41421,2.04909,2.1475
1.41421,2,4197,r,1.41421,2.5531900000000003,2.0329
1.41421,2,4262,r,1.41421,3.06213,1.41421
,2,4203,f,,,
1.89769,2,4273,r,2.00904,2.5342700000000002,1.41421
2.07539,2,4277,r,2.48421,2.07265,1.41421
2.07539,2,4280,r,2.48421,2.0783400000000003,2.13741
2.64902,2,4283,r,2.37111,1.41421,2.89128
3.3282,2,4244,f,,,5.93391
4.69042,2,4281,f,,,
,2,4283,f,,,
4.19548,2,4304,f,,,2.82843
2.10786,2,4295,r,2.5815900000000003,2.0,2.89773
1.41421,2,4304,r,2.0,2.44949,4.35959
1.41421,2,4322,r,2.15918,2.52693,2.35339
0.0,2,4333,r,2.13741,2.26274,2.30159
5.047619999999998,2,4335,f,2.44949,3.7032800000000003,4.45199
5.3029,2,4358,f,3.4502,4.59679,6.742000000000001
7.3571399999999985,2,4362,f,5.41697,4.80384,4.48684
8.81327,2,4367,f,5.3977,4.92352,5.79546
0.0,2,4361,r,2.18908,2.26274,1.41421
1.41421,2,4431,r,0.0,0.0,0.0
1.41421,2,4441,r,1.41421,1.41421,0.0
1.41421,2,4448,r,1.41421,1.41421,0.0
0.0,2,4450,r,1.41421,1.41421,0.0
0.0,2,4475,r,0.0,2.10786,0.0
0.0,2,4482,r,0.0,1.41421,0.0
,2,4412,f,,3.7067900000000003,
6.08005,2,4432,f,3.71429,4.60933,3.77964
6.717510000000001,2,4437,f,,6.13756,6.44129
5.3936,2,4445,f,3.01511,6.02464,5.55492
,2,4448,f,,,
7.1665199999999984,2,4490,f,3.01511,5.91622,8.17864
6.7329399999999975,2,4530,f,2.6697900000000003,9.7087,8.22073
5.34734,2,4551,f,4.80384,5.16814,4.80196
0.0,2,4486,r,1.41421,1.41421,0.0
4.64131,2,4557,f,,,
,2,4582,f,,,
0.0,2,4954,r,0.0,0.0,1.41421
0.0,2,4982,r,0.0,0.0,1.41421
0.0,2,4987,r,1.41421,0.0,0.0
0.0,2,5006,r,1.41421,0.0,0.0
,3,5069,r,,,
,3,5082,r,,,
1.7789400000000002,3,416,f,3.611580000000001,5.03439,3.1433
3.2654400000000003,3,432,f,4.57253,5.1197300000000014,5.1120800000000015
0.0,3,560,r,0.0,0.0,0.0
,3,563,r,0.0,0.0,0.0
,3,577,r,0.0,0.0,0.0
4.24264,3,494,f,6.85847,4.6578599999999994,
3.5987699999999996,3,538,f,8.18859,,
1.41421,3,555,f,,1.41421,
3.6736,3,612,f,,2.44949,1.41421
3.5177300000000002,3,638,f,2.52025,2.91947,2.52693
1.41421,3,684,f,3.26599,3.33618,1.41421
0.0,3,699,f,3.33042,2.97917,
2.09738,3,714,f,2.33017,1.41421,
,3,588,r,0.0,0.0,0.0
0.0,3,614,r,0.0,0.0,0.0
0.0,3,622,r,0.0,,
,3,662,r,,,
2.43458,3,766,f,2.50604,2.08153,3.11751
1.41421,3,784,f,1.41421,,
2.0,3,788,f,1.41421,,
3.94674,3,854,f,2.42536,3.50051,
,3,689,r,,,
,3,752,r,,,
,3,808,r,,,
,3,848,r,,,
5.30288,3,949,f,2.57558,4.71247,3.00293
4.8015,3,951,f,2.51806,4.56139,3.3079400000000003
3.6218199999999996,3,974,f,3.03233,3.7444300000000004,3.21068
3.2927699999999995,3,984,f,3.41203,3.01336,3.22657
2.17286,3,924,r,1.41421,1.41421,0.0
1.41421,3,951,r,1.41421,1.41421,0.0
1.41421,3,976,r,1.41421,1.41421,1.41421
0.0,3,986,r,1.41421,1.41421,1.41421
3.1522,3,993,f,3.2966,2.95013,2.66667
3.48126,3,1000,f,3.3572300000000004,2.9478400000000002,2.08875
3.84155,3,1003,f,2.91404,2.9513,2.01418
4.7255,3,1009,f,4.0786,2.9588400000000004,2.85308
0.0,3,989,r,1.41421,0.0,1.41421
0.0,3,1019,r,1.41421,0.0,1.41421
0.0,3,1048,r,0.0,0.0,0.0
,3,1052,r,1.41421,0.0,
5.0862300000000005,3,1021,f,3.91415,2.49255,3.22284
3.41454,3,1048,f,2.66667,3.1753099999999996,4.21704
1.89769,3,1053,f,3.05882,3.02166,4.58724
3.32372,3,1100,f,2.42597,2.5812,3.95132
3.78539,3,1139,f,1.97993,2.60885,4.35374
,3,1163,f,,,
,3,1165,f,,,
,3,1257,f,1.41421,1.41421,0.0
2.54493,3,1338,f,2.80976,2.1286099999999997,1.41421
1.41421,3,1349,f,3.4860900000000004,2.80976,1.41421
0.0,3,1359,f,2.8444,3.4992699999999997,1.41421
0.0,3,1371,f,2.17286,2.1475,2.319
1.41421,3,1386,f,1.41421,2.15918,2.479
,3,1390,f,,,
,3,1393,f,,,
,3,1432,f,,,
2.18218,3,1493,f,2.24447,2.15726,2.44106
,3,1525,f,,,
,3,1553,f,,,
,3,1590,f,,,
0.0,3,1329,r,1.41421,0.0,0.0
,3,1334,r,,,
,3,1680,f,,,0.0
0.0,3,1823,f,0.0,0.0,0.0
0.0,3,1854,f,0.0,0.0,0.0
0.0,3,1887,f,0.0,0.0,0.0
0.0,3,1825,r,0.0,0.0,0.0
1.41421,3,1864,r,0.0,1.41421,0.0
1.41421,3,1867,r,0.0,2.40008,0.0
0.0,3,1909,f,0.0,0.0,0.0
0.0,3,1917,f,0.0,0.0,0.0
0.0,3,1920,f,0.0,0.0,0.0
,3,1887,r,,,
,3,1926,r,,,
,3,1943,r,,,
0.0,3,2079,r,0.0,0.0,0.0
0.0,3,2090,r,0.0,0.0,0.0
0.0,3,2115,r,0.0,0.0,1.41421
0.0,3,2138,r,0.0,0.0,1.41421
1.41421,3,2142,r,0.0,0.0,0.0
1.8686200000000002,3,2194,r,0.0,0.0,0.0
1.41421,3,2232,r,0.0,0.0,0.0
,3,2255,r,0.0,0.0,0.0
,3,2301,r,1.41421,0.0,0.0
0.0,3,2446,f,0.0,0.0,0.0
1.41421,3,2339,r,1.41421,0.0,0.0
1.41421,3,2404,r,1.41421,0.0,0.0
0.0,3,2444,r,1.41421,0.0,0.0
0.0,3,2456,r,0.0,0.0,0.0
,3,2475,r,,,
,3,2514,r,,,
,3,2558,r,,,
0.0,3,2684,r,0.0,0.0,0.0
,3,2458,f,,,
,3,2465,f,,,
,3,2493,f,,,
,3,2755,f,,,
0.0,3,2724,r,2.07265,0.0,0.0
0.0,3,2745,r,0.0,0.0,0.0
0.0,3,2770,r,,0.0,0.0
1.41421,3,2778,r,,,
1.41421,3,2905,r,2.78043,1.41421,1.95963
1.41421,3,2929,r,2.37215,1.41421,1.41421
1.41421,3,2961,r,2.39988,0.0,2.0783400000000003
1.41421,3,2975,r,1.41421,0.0,2.05061
1.41421,3,3022,r,0.0,0.0,2.06149
1.41421,3,3024,r,1.41421,0.0,1.99231
0.0,3,3039,r,1.41421,0.0,1.41421
0.0,3,3073,r,1.41421,0.0,0.0
,3,2935,f,,,
,3,2970,f,,,
,3,3022,f,,,
,3,3146,f,0.0,1.41421,0.0
,3,3082,r,0.0,,1.41421
,3,3160,r,,,1.41421
,3,3198,r,,,
,3,3230,r,,,
,3,3260,r,,,2.0
0.0,3,3339,r,0.0,0.0,2.0
0.0,3,3343,r,0.0,1.41421,1.41421
0.0,3,3354,r,2.0,2.34472,0.0
0.0,3,3375,r,2.0,2.46632,1.41421
0.0,3,3424,r,2.0,2.0,1.41421
0.0,3,3432,r,1.41421,1.41421,1.41421
0.0,3,3443,r,0.0,0.0,0.0
,3,3157,f,,,
,3,3456,r,,0.0,0.0
,3,3491,r,,0.0,0.0
1.41421,3,3592,r,0.0,1.41421,0.0
1.41421,3,3653,r,0.0,2.06149,0.0
,3,3776,f,,,
0.0,3,3796,f,0.0,0.0,0.0
1.41421,3,3671,r,0.0,1.95535,1.41421
0.0,3,3710,r,0.0,1.41421,1.41421
0.0,3,3721,r,0.0,0.0,0.0
0.0,3,3734,r,1.41421,0.0,0.0
0.0,3,3802,f,0.0,0.0,0.0
0.0,3,3816,f,0.0,0.0,0.0
0.0,3,3819,f,1.41421,0.0,0.0
0.0,3,3843,f,1.41421,0.0,0.0
0.0,3,3855,f,1.41421,0.0,0.0
0.0,3,3870,f,1.41421,1.41421,0.0
0.0,3,3878,f,1.41421,1.41421,0.0
0.0,3,3888,f,1.41421,0.0,0.0
0.0,3,3899,f,1.41421,0.0,0.0
0.0,3,3920,f,0.0,0.0,0.0
0.0,3,3928,f,0.0,0.0,0.0
0.0,3,3963,f,0.0,0.0,0.0
0.0,3,3818,r,2.10786,0.0,0.0
0.0,3,3983,f,0.0,0.0,0.0
0.0,3,4005,f,0.0,0.0,0.0
0.0,3,4008,f,0.0,1.41421,0.0
0.0,3,4017,f,0.0,1.41421,0.0
0.0,3,4064,f,0.0,1.41421,0.0
0.0,3,4119,f,0.0,0.0,0.0
0.0,3,4124,f,0.0,0.0,0.0
0.0,3,4143,f,0.0,0.0,0.0
0.0,3,4158,f,0.0,0.0,0.0
,3,4163,f,,,0.0
,3,4186,f,0.0,,0.0
,3,4197,f,0.0,0.0,0.0
1.41421,3,4314,f,0.0,0.0,0.0
0.0,3,4319,f,0.0,0.0,0.0
0.0,3,4326,f,1.41421,0.0,0.0
0.0,3,4339,f,2.05061,0.0,0.0
,3,4235,r,1.41421,,
0.0,3,4260,r,1.41421,0.0,0.0
,3,4264,r,2.05871,0.0,0.0
1.41421,3,4328,r,1.41421,0.0,0.0
0.0,3,4379,f,1.41421,0.0,0.0
0.0,3,4385,f,1.41421,0.0,0.0
0.0,3,4402,f,0.0,0.0,0.0
,3,4424,f,,,
1.41421,3,4387,r,2.06344,1.41421,0.0
0.0,3,4417,r,2.07265,1.41421,0.0
,3,4430,r,0.0,0.0,0.0
,3,4453,r,0.0,0.0,0.0
,3,4455,f,,,
,3,4483,f,,,
,3,4523,f,,,
0.0,3,4595,f,0.0,1.41421,0.0
,3,4463,r,0.0,0.0,3.39773
0.0,3,4588,r,0.0,0.0,3.37606
1.41421,3,4597,r,0.0,0.0,1.97258
1.41421,3,4603,r,0.0,0.0,1.41421
0.0,3,4601,f,0.0,1.41421,0.0
0.0,3,4616,f,1.41421,0.0,0.0
0.0,3,4622,f,1.41421,0.0,0.0
0.0,3,4640,f,1.41421,0.0,1.41421
1.41421,3,4606,r,0.0,0.0,0.0
1.41421,3,4618,r,0.0,0.0,0.0
0.0,3,4631,r,0.0,0.0,0.0
0.0,3,4662,r,0.0,0.0,0.0
0.0,3,4674,r,0.0,0.0,0.0
0.0,3,4692,r,,0.0,0.0
0.0,3,4649,f,1.41421,0.0,1.41421
0.0,3,4660,f,0.0,0.0,1.41421
,4,1006,f,,2.42536,
,4,1015,f,4.22116,5.91836,4.31455
3.24601,4,1020,f,3.34306,4.89898,4.17225
4.18735,4,1035,f,3.90215,4.65142,4.35371
4.94851,4,1038,f,5.33333,6.27182,5.17572
4.66426,4,1049,f,5.08298,5.962999999999999,5.79816
4.56775,4,1055,f,5.7991699999999975,4.63743,6.25402
3.43914,4,1063,f,4.67156,4.27077,4.78316
4.60546,4,1066,f,5.65529,5.04376,4.49828
5.72698,4,1083,f,4.802,4.91697,4.07895
6.46945,4,1086,f,4.58875,5.20642,3.85687
6.07869,4,1090,f,4.378430000000002,5.25274,5.1298900000000005
4.62092,4,1104,f,3.32945,5.41279,5.59135
4.17474,4,1116,f,3.945230000000001,4.61268,4.48029
3.7525199999999996,4,1119,f,3.68915,3.60815,4.9032300000000015
3.7354199999999995,4,1128,f,3.4503699999999995,3.15279,4.09851
3.2356599999999998,4,1137,f,2.5815900000000003,4.18444,3.61783
5.6054,4,1148,f,3.53031,4.6969,6.48842
6.56968,4,1162,f,5.82986,4.38172,7.054689999999999
6.8095300000000005,4,1168,f,6.8757699999999975,5.85562,6.910639999999999
7.38082,4,1176,f,6.48428,4.74641,5.37113
6.82555,4,1199,f,6.69977,3.17402,5.2015699999999985
7.40976,4,1217,f,5.59283,2.8861,5.14343
7.75095,4,1220,f,5.06233,4.23082,6.02475
,4,1006,r,,,
,4,1119,r,2.74563,,
6.6239300000000005,4,1247,f,6.47485,4.13101,6.39641
5.6519900000000005,4,1259,f,4.71778,4.99395,4.3215900000000005
5.78182,4,1277,f,3.81935,4.86428,4.29421
5.42319,4,1280,f,4.01864,4.25266,3.5279
4.24671,4,1298,f,3.89177,3.14906,2.21812
3.6389400000000003,4,1301,f,3.26955,2.80899,2.64286
3.3933400000000002,4,1305,f,2.59314,2.29046,2.0
3.6173,4,1325,f,2.57927,2.7511799999999997,2.5531900000000003
4.63315,4,1334,f,2.91608,4.17865,3.36173
4.52634,4,1340,f,2.91324,4.2733300000000005,3.48552
3.6918900000000003,4,1351,f,4.22322,5.11626,4.36161
3.5638699999999996,4,1355,f,4.57829,4.6917800000000005,5.55462
2.1139900000000003,4,1259,r,2.0,2.13741,0.0
2.13741,4,1282,r,2.0,2.20863,0.0
5.09069,4,1372,f,3.42072,4.89329,5.08113
4.7446,4,1376,f,4.04306,5.4462800000000025,5.42146
4.911919999999999,4,1384,f,4.797630000000002,5.62296,6.27369
4.38605,4,1412,f,5.4185,5.68748,5.4349
2.62682,4,1415,f,5.81572,4.58967,5.22004
3.4546,4,1437,f,5.71855,4.89276,5.37237
3.12281,4,1451,f,5.76651,3.79584,4.86221
1.9154200000000001,4,1478,f,6.03865,4.2199800000000005,3.5367900000000003
0.0,4,1420,r,,0.0,
1.41421,4,1437,r,1.41421,0.0,3.3282
1.41421,4,1451,r,,0.0,3.15741
1.41421,4,1478,r,1.41421,0.0,1.41421
2.66037,4,1490,f,5.2279,3.43474,3.617280000000001
3.2044900000000003,4,1528,f,5.3456199999999985,4.070209999999999,3.83942
3.8320300000000014,4,1530,f,6.75581,4.62336,3.28219
4.286569999999998,4,1541,f,4.2972199999999985,3.7018800000000014,3.89558
1.41421,4,1486,r,2.10786,0.0,0.0
0.0,4,1530,r,1.41421,0.0,0.0
0.0,4,1538,r,1.41421,0.0,0.0
0.0,4,1557,r,1.41421,0.0,0.0
4.96967,4,1574,f,4.5631,4.63998,4.4946
6.22688,4,1578,f,4.5477,5.81573,5.09556
6.80267,4,1594,f,4.63102,6.0224800000000025,6.15454
5.26006,4,1598,f,5.25959,5.7124,5.69901
0.0,4,1569,r,0.0,0.0,0.0
0.0,4,1585,r,0.0,0.0,0.0
0.0,4,1597,r,0.0,0.0,
0.0,4,1601,r,0.0,0.0,
4.51093,4,1604,f,4.2783,6.7133,4.55735
5.13034,4,1619,f,4.382,5.0656300000000005,5.1779199999999985
3.7746,4,1624,f,2.67884,4.6676,4.89949
3.6374199999999997,4,1656,f,2.22892,4.77522,3.64517
3.31596,4,1693,f,2.8393900000000003,4.13247,3.73576
3.18618,4,1705,f,3.97955,4.1902800000000004,3.41373
3.8579,4,1720,f,3.20284,3.50889,4.2915
5.12553,4,1733,f,4.30956,4.13742,4.1703199999999985
0.0,4,1650,r,0.0,0.0,2.13741
0.0,4,1699,r,1.41421,1.41421,2.06964
,4,1714,r,,,
,4,1720,r,,,
3.83344,4,1764,f,4.28372,4.5099,5.21655
2.84708,4,1809,f,5.52343,4.14438,3.38628
2.34038,4,1825,f,5.85695,3.03703,2.68893
2.37247,4,1836,f,5.90046,3.77115,6.3476599999999985
,4,1739,r,,,
1.41421,4,1871,r,0.0,0.0,0.0
1.41421,4,1877,r,0.0,0.0,0.0
,4,1905,r,,,
3.8430800000000014,4,1871,f,2.36717,3.1422,5.4900699999999985
,4,1877,f,,,
,4,1905,f,,,
,4,1926,f,,,
,4,1928,r,,,
,4,1933,r,,,
0.0,4,2042,r,1.41421,0.0,1.41421
0.0,4,2046,r,0.0,0.0,1.41421
,4,2051,f,,,1.41421
,4,2060,f,,,
,4,2109,f,,1.41421,2.30159
0.0,4,2151,f,,1.41421,3.1433
0.0,4,2184,f,2.0,0.0,3.4641
,4,2192,f,,,
,4,2226,f,,,
,4,2229,f,,,
2.5384700000000002,4,2080,r,0.0,0.0,2.09738
2.53536,4,2125,r,0.0,0.0,2.09287
2.08875,4,2130,r,0.0,0.0,1.41421
,4,2161,r,,,
,4,2547,f,,4.0334699999999994,2.0
,4,2554,f,,4.81803,
4.81185,4,2677,f,4.26985,3.65916,3.57049
2.6686799999999997,4,2712,f,3.9765,3.9910300000000003,3.30237
0.0,4,2714,r,,,
,4,2737,r,,,
2.95128,4,2726,f,2.91513,2.89773,3.57029
,4,2753,f,,,
,4,2783,f,,,
,4,2789,f,,,
,4,2862,r,,0.0,1.41421
0.0,4,2903,r,0.0,0.0,2.42773
0.0,4,2911,r,0.0,0.0,1.41421
5.09793,4,2874,f,3.53038,4.2544699999999995,5.86836
5.2073599999999995,4,2909,f,3.83879,4.42411,6.48599
4.4652199999999995,4,2925,f,5.73211,5.21286,5.65847
6.3813,4,2938,f,5.8370000000000015,6.688860000000001,6.0804800000000006
0.0,4,2923,r,0.0,,1.41421
,4,2938,r,,,1.41421
,4,2986,r,0.0,0.0,0.0
,4,3003,r,0.0,0.0,0.0
5.19353,4,2960,f,5.77751,4.98543,5.7984
3.17115,4,2988,f,2.68328,2.52195,3.28634
,4,3013,f,,,
,4,3071,f,,,
,4,3012,r,,,
,4,3015,r,,,
,4,3021,r,,,
2.0,4,3173,r,1.41421,0.0,2.0
,4,3101,f,,,
1.41421,4,3176,f,1.41421,1.41421,
,4,3191,f,,,
,4,3195,f,,,
2.0,4,3189,r,1.41421,0.0,2.44949
2.0563,4,3195,r,1.41421,0.0,2.0
,4,3207,r,,,
,4,3216,r,,,
,4,3225,r,,,
,4,3540,r,,,
,4,3624,r,,1.41421,0.0
,4,3645,r,,1.41421,0.0
,4,3225,f,,,
,4,3286,f,,,
,4,3541,f,,,
,4,3563,f,,,
,4,3670,r,,,
,4,3677,r,,,
,4,3744,r,,,
,4,3883,r,,,
,4,3599,f,,,
,4,3696,f,,,
0.0,4,4132,f,0.0,0.0,0.0
0.0,4,4155,f,0.0,0.0,1.41421
0.0,4,4226,f,1.41421,1.41421,1.41421
0.0,4,4250,f,1.41421,1.41421,0.0
0.0,4,4253,f,1.41421,1.41421,0.0
,4,4338,r,0.0,0.0,0.0
0.0,4,4344,r,0.0,0.0,0.0
0.0,4,4371,r,0.0,0.0,0.0
0.0,4,4374,r,0.0,0.0,0.0
1.41421,4,4380,r,0.0,1.41421,0.0
1.41421,4,4410,r,0.0,2.05793,0.0
2.0849900000000003,4,4427,r,1.41421,2.06149,0.0
0.0,4,4441,r,1.41421,2.06774,0.0
,4,4465,r,1.41421,0.0,0.0
0.0,4,4496,r,,,
,4,4566,r,0.0,,0.0
0.0,4,4584,r,0.0,0.0,0.0
0.0,4,4259,f,2.0,0.0,1.41421
0.0,4,4263,f,0.0,,
,4,4344,f,,,
,4,4392,f,,,
0.0,4,4605,r,1.41421,0.0,0.0
0.0,4,4611,r,1.41421,0.0,0.0
1.41421,4,4618,r,1.41421,0.0,0.0
1.41421,4,4654,r,1.41421,0.0,0.0
1.41421,4,4682,r,0.0,0.0,0.0
