C0031test1234,chrom,pos,strand,C0033test1234,C0035test1234,C0037test1234
1.41421,1,5666,f,0.0,0.0,0.0
0.0,1,5698,f,0.0,0.0,0.0
0.0,1,5703,f,0.0,0.0,0.0
0.0,1,5712,f,0.0,0.0,0.0
,1,5716,f,,,
0.0,1,5801,f,0.0,0.0,0.0
0.0,1,5845,f,1.41421,0.0,0.0
0.0,1,5889,f,1.41421,0.0,0.0
0.0,1,5911,f,0.0,0.0,0.0
0.0,1,5918,f,0.0,0.0,0.0
0.0,1,5919,f,0.0,0.0,0.0
0.0,1,5920,f,0.0,0.0,0.0
0.0,1,5943,f,0.0,0.0,0.0
0.0,1,5945,f,0.0,0.0,0.0
0.0,1,5953,f,0.0,0.0,0.0
0.0,1,5960,f,0.0,0.0,0.0
0.0,1,5963,f,1.41421,0.0,0.0
0.0,1,5964,f,1.41421,0.0,0.0
0.0,1,5972,f,1.41421,0.0,0.0
0.0,1,5978,f,1.41421,0.0,0.0
1.41421,1,6000,f,0.0,0.0,0.0
1.41421,1,6006,f,0.0,0.0,0.0
0.0,1,6016,f,0.0,0.0,0.0
0.0,1,6021,f,0.0,0.0,0.0
,1,6029,f,0.0,0.0,0.0
,1,6035,f,0.0,0.0,0.0
,1,6037,f,0.0,,0.0
0.0,1,6041,f,0.0,0.0,0.0
0.0,1,6046,f,0.0,0.0,
,1,6049,f,0.0,0.0,
0.0,1,6052,f,0.0,,
0.0,1,6072,f,0.0,0.0,0.0
0.0,1,6094,f,0.0,0.0,0.0
0.0,1,6138,f,0.0,0.0,0.0
1.41421,1,6140,f,0.0,0.0,0.0
1.41421,1,6141,f,0.0,0.0,0.0
1.41421,1,6144,f,0.0,0.0,0.0
1.41421,1,6149,f,0.0,0.0,0.0
0.0,1,6152,f,0.0,0.0,0.0
0.0,1,6182,f,0.0,0.0,1.41421
0.0,1,6192,f,0.0,0.0,1.41421
0.0,1,6202,f,0.0,0.0,1.41421
0.0,1,6206,f,0.0,0.0,1.41421
0.0,1,6208,f,0.0,0.0,0.0
0.0,1,6214,f,0.0,0.0,0.0
,1,6220,f,0.0,0.0,0.0
,1,6226,f,0.0,0.0,0.0
0.0,1,6336,r,0.0,0.0,0.0
0.0,1,6341,r,0.0,0.0,0.0
0.0,1,6349,r,0.0,0.0,0.0
1.41421,1,6355,r,0.0,0.0,0.0
1.41421,1,6365,r,0.0,0.0,0.0
1.41421,1,6388,r,0.0,0.0,0.0
0.0,1,6394,r,0.0,0.0,0.0
0.0,1,6434,r,0.0,0.0,0.0
0.0,1,6440,r,1.41421,0.0,0.0
1.41421,1,6441,r,1.41421,0.0,0.0
1.41421,1,6444,r,1.41421,0.0,0.0
1.41421,1,6457,r,1.41421,0.0,0.0
1.41421,1,6458,r,0.0,0.0,0.0
0.0,1,6461,r,0.0,0.0,0.0
0.0,1,6464,r,0.0,0.0,0.0
0.0,1,6479,r,0.0,0.0,0.0
0.0,1,6486,r,0.0,0.0,1.41421
0.0,1,6465,f,0.0,0.0,
0.0,1,6469,f,0.0,0.0,
0.0,1,6483,f,0.0,0.0,
0.0,1,6492,f,0.0,0.0,0.0
0.0,1,6493,f,0.0,0.0,0.0
0.0,1,6495,f,0.0,0.0,0.0
0.0,1,6498,f,0.0,0.0,0.0
0.0,1,6504,f,0.0,0.0,0.0
0.0,1,6507,f,0.0,0.0,0.0
0.0,1,6514,f,0.0,0.0,0.0
0.0,1,6516,f,0.0,0.0,0.0
0.0,1,6517,f,0.0,0.0,0.0
0.0,1,6522,f,0.0,0.0,0.0
0.0,1,6526,f,0.0,0.0,0.0
0.0,1,6487,r,0.0,0.0,1.41421
0.0,1,6488,r,0.0,0.0,1.41421
0.0,1,6489,r,0.0,0.0,1.41421
0.0,1,6491,r,0.0,0.0,0.0
0.0,1,6531,r,1.41421,0.0,0.0
0.0,1,6542,r,1.41421,0.0,0.0
0.0,1,6543,r,1.41421,0.0,0.0
0.0,1,6545,r,0.0,0.0,0.0
0.0,1,6527,f,0.0,0.0,0.0
0.0,1,6533,f,0.0,0.0,0.0
0.0,1,6537,f,0.0,0.0,0.0
0.0,1,6539,f,0.0,0.0,
0.0,1,6549,f,0.0,0.0,
0.0,1,6552,f,0.0,0.0,
0.0,1,6548,r,0.0,0.0,0.0
0.0,1,6556,r,0.0,0.0,0.0
0.0,1,6558,r,0.0,0.0,0.0
0.0,1,6561,r,0.0,0.0,0.0
0.0,1,6564,r,0.0,0.0,0.0
0.0,1,6578,r,0.0,0.0,0.0
0.0,1,6579,r,0.0,0.0,0.0
0.0,1,6581,r,0.0,0.0,0.0
0.0,1,6583,r,0.0,0.0,0.0
0.0,1,6608,r,0.0,0.0,0.0
0.0,1,6609,r,0.0,0.0,0.0
0.0,1,6611,r,0.0,0.0,0.0
0.0,1,6612,r,0.0,0.0,0.0
0.0,1,6613,r,0.0,0.0,0.0
0.0,1,6624,r,0.0,0.0,0.0
0.0,1,6638,r,0.0,0.0,0.0
0.0,1,6652,f,0.0,,0.0
0.0,1,6658,f,0.0,0.0,0.0
0.0,1,6639,r,0.0,0.0,0.0
0.0,1,6641,r,0.0,0.0,0.0
0.0,1,6642,r,0.0,0.0,0.0
0.0,1,6643,r,0.0,0.0,0.0
0.0,1,6657,r,0.0,0.0,0.0
0.0,1,6671,r,0.0,0.0,0.0
0.0,1,6675,r,0.0,0.0,0.0
0.0,1,6678,r,0.0,0.0,
0.0,1,6659,f,0.0,0.0,0.0
0.0,1,6663,f,0.0,0.0,0.0
0.0,1,6667,f,0.0,0.0,0.0
0.0,1,6668,f,0.0,0.0,0.0
0.0,1,6700,f,0.0,0.0,0.0
0.0,1,6716,f,0.0,0.0,0.0
0.0,1,6747,f,0.0,0.0,0.0
1.41421,1,6751,f,0.0,0.0,0.0
1.41421,1,6765,f,0.0,0.0,0.0
1.41421,1,6766,f,0.0,0.0,0.0
1.41421,1,6769,f,0.0,0.0,1.41421
0.0,1,6776,f,0.0,0.0,1.41421
1.41421,1,6797,f,0.0,0.0,1.41421
0.0,1,6803,f,0.0,0.0,0.0
0.0,1,6829,f,0.0,1.41421,0.0
0.0,1,6835,f,0.0,1.41421,
0.0,1,6871,f,0.0,1.41421,
0.0,1,6891,r,0.0,0.0,
0.0,1,6901,r,0.0,0.0,0.0
0.0,1,6904,r,0.0,0.0,0.0
0.0,1,6910,r,0.0,0.0,0.0
0.0,1,6911,r,1.41421,0.0,0.0
0.0,1,6912,r,1.41421,0.0,0.0
0.0,1,6936,r,0.0,0.0,0.0
0.0,1,6946,r,0.0,0.0,0.0
0.0,1,6954,r,0.0,0.0,0.0
0.0,1,6964,r,0.0,0.0,0.0
0.0,1,6978,r,0.0,1.41421,0.0
1.41421,1,7004,r,1.41421,1.41421,0.0
1.41421,1,7016,r,1.41421,1.41421,0.0
1.41421,1,7018,r,1.41421,1.41421,0.0
1.41421,1,7028,r,0.0,0.0,0.0
0.0,1,7040,r,0.0,0.0,0.0
1.41421,1,7041,f,0.0,0.0,0.0
,1,7049,f,0.0,0.0,0.0
,1,7064,f,0.0,0.0,0.0
,1,7067,f,0.0,0.0,0.0
0.0,1,7047,r,0.0,0.0,0.0
0.0,1,7053,r,0.0,0.0,0.0
0.0,1,7056,r,0.0,0.0,0.0
0.0,1,7072,r,0.0,0.0,0.0
0.0,1,7079,r,0.0,0.0,0.0
0.0,1,7088,r,0.0,0.0,0.0
0.0,1,7093,r,0.0,0.0,0.0
0.0,1,7095,r,0.0,0.0,0.0
0.0,1,7097,r,0.0,0.0,0.0
0.0,1,7129,r,0.0,0.0,0.0
0.0,1,7134,r,0.0,0.0,0.0
0.0,1,7136,r,0.0,0.0,0.0
0.0,1,7145,r,0.0,0.0,0.0
0.0,1,7148,r,0.0,0.0,0.0
0.0,1,7149,r,0.0,0.0,0.0
,1,7162,r,0.0,0.0,0.0
,1,7365,r,0.0,0.0,
0.0,1,7366,r,0.0,0.0,
0.0,1,7371,r,0.0,0.0,
0.0,1,7394,r,0.0,0.0,0.0
0.0,1,7407,r,0.0,0.0,0.0
0.0,1,7410,r,0.0,0.0,0.0
0.0,1,7417,r,0.0,0.0,0.0
0.0,1,7419,r,0.0,0.0,0.0
0.0,1,7422,r,0.0,0.0,0.0
,1,7457,r,0.0,0.0,
0.0,1,7492,r,0.0,0.0,
0.0,1,7494,r,0.0,0.0,
0.0,1,7501,r,0.0,0.0,0.0
0.0,1,7507,r,0.0,,0.0
0.0,1,7514,r,0.0,,0.0
0.0,1,7517,r,1.41421,,0.0
1.41421,1,7533,r,1.41421,0.0,0.0
0.0,1,7540,r,1.41421,0.0,0.0
0.0,1,7543,r,1.41421,0.0,0.0
0.0,1,7536,f,0.0,0.0,0.0
0.0,1,7560,f,0.0,0.0,0.0
0.0,1,7562,f,0.0,0.0,0.0
0.0,1,7570,f,0.0,0.0,0.0
0.0,1,7573,f,0.0,0.0,0.0
0.0,1,7580,f,0.0,0.0,0.0
0.0,1,7584,f,0.0,0.0,0.0
0.0,1,7546,r,0.0,0.0,0.0
0.0,1,7549,r,1.41421,0.0,0.0
1.41421,1,7566,r,1.41421,0.0,0.0
1.41421,1,7579,r,1.41421,0.0,0.0
1.41421,1,7590,r,1.41421,0.0,0.0
1.41421,1,7598,r,0.0,0.0,0.0
0.0,1,7599,r,0.0,0.0,0.0
0.0,1,7605,r,0.0,0.0,0.0
0.0,1,7585,f,0.0,0.0,0.0
0.0,1,7586,f,0.0,0.0,0.0
0.0,1,7607,r,0.0,0.0,0.0
0.0,1,7610,r,0.0,0.0,0.0
0.0,1,7617,r,0.0,0.0,0.0
0.0,1,7626,r,0.0,1.41421,0.0
0.0,1,7634,r,0.0,1.41421,0.0
0.0,1,7660,r,0.0,1.41421,0.0
0.0,1,7693,r,0.0,0.0,0.0
0.0,1,7717,r,0.0,0.0,0.0
0.0,1,7718,r,0.0,0.0,1.41421
0.0,1,7736,r,0.0,0.0,2.05793
0.0,1,7748,r,0.0,0.0,2.05192
0.0,1,7768,r,0.0,0.0,2.0533
0.0,1,7772,r,0.0,0.0,1.41421
0.0,1,7775,r,0.0,0.0,0.0
0.0,1,7781,r,0.0,0.0,0.0
0.0,1,7782,r,0.0,0.0,0.0
0.0,1,7794,r,0.0,0.0,0.0
0.0,1,7823,r,0.0,0.0,0.0
0.0,1,7827,r,0.0,0.0,0.0
0.0,1,7839,r,0.0,0.0,0.0
0.0,1,7842,r,0.0,0.0,0.0
0.0,1,7844,r,0.0,0.0,0.0
0.0,1,7850,r,1.41421,0.0,0.0
1.41421,1,7851,r,1.41421,0.0,0.0
1.41421,1,7864,r,1.41421,0.0,0.0
1.41421,1,7868,r,0.0,0.0,0.0
1.41421,1,7874,r,0.0,0.0,0.0
0.0,1,7900,r,0.0,0.0,0.0
,1,7910,r,,,0.0
,1,7914,r,,,0.0
,1,7920,r,0.0,,0.0
,1,7935,r,0.0,0.0,0.0
,1,7936,r,0.0,0.0,0.0
,1,7950,r,0.0,0.0,0.0
0.0,1,7953,r,0.0,0.0,0.0
0.0,1,7956,r,0.0,0.0,0.0
0.0,1,7960,r,0.0,0.0,0.0
0.0,1,7961,r,0.0,0.0,0.0
0.0,1,7966,r,0.0,0.0,0.0
0.0,1,7986,r,0.0,0.0,0.0
0.0,1,8016,r,0.0,,0.0
0.0,1,8035,r,0.0,,0.0
0.0,1,8036,r,0.0,,0.0
0.0,1,8137,f,0.0,0.0,0.0
0.0,1,8138,f,0.0,0.0,0.0
0.0,1,8140,f,0.0,0.0,0.0
0.0,1,8154,f,0.0,0.0,0.0
0.0,1,8159,f,1.41421,0.0,0.0
0.0,1,8172,f,1.41421,0.0,0.0
0.0,1,8189,f,1.41421,0.0,0.0
0.0,1,8193,f,1.41421,0.0,0.0
0.0,1,8198,f,0.0,0.0,0.0
0.0,1,8206,f,0.0,0.0,1.41421
0.0,1,8212,f,0.0,0.0,1.41421
0.0,1,8234,f,1.41421,0.0,1.41421
0.0,1,8264,f,1.41421,0.0,1.41421
0.0,1,8281,f,1.41421,0.0,0.0
0.0,1,8288,f,0.0,0.0,0.0
0.0,1,8289,f,0.0,0.0,0.0
0.0,1,8328,f,0.0,0.0,0.0
0.0,1,8329,f,0.0,0.0,0.0
,1,8338,f,0.0,0.0,0.0
,1,8491,r,,,
,1,8499,r,,,0.0
,1,8502,r,,,0.0
0.0,1,8513,r,0.0,0.0,0.0
0.0,1,8515,r,0.0,0.0,0.0
0.0,1,8535,r,0.0,0.0,0.0
0.0,1,8536,r,0.0,0.0,0.0
1.41421,1,8537,r,0.0,0.0,0.0
1.41421,1,8543,r,0.0,0.0,0.0
1.41421,1,8546,r,0.0,0.0,0.0
0.0,1,8579,r,0.0,0.0,0.0
0.0,1,8581,r,0.0,0.0,0.0
0.0,1,8588,r,0.0,0.0,0.0
0.0,1,8598,r,0.0,0.0,0.0
0.0,1,8600,r,0.0,0.0,0.0
0.0,1,8605,r,1.41421,0.0,0.0
0.0,1,8609,r,1.41421,0.0,1.41421
0.0,1,8616,r,1.41421,0.0,1.41421
0.0,1,8650,r,1.41421,1.41421,1.41421
0.0,1,8667,r,0.0,1.41421,1.41421
0.0,1,8701,r,0.0,1.41421,0.0
0.0,1,8703,r,0.0,0.0,0.0
0.0,1,8706,r,0.0,0.0,0.0
0.0,1,8709,r,0.0,0.0,0.0
0.0,1,8718,r,0.0,0.0,0.0
0.0,1,8725,r,0.0,0.0,0.0
0.0,1,8727,r,0.0,1.41421,0.0
0.0,1,8733,r,0.0,1.41421,0.0
0.0,1,8738,r,0.0,1.41421,0.0
0.0,1,8739,r,0.0,1.41421,0.0
0.0,1,8760,r,0.0,0.0,0.0
0.0,1,8761,r,0.0,0.0,0.0
0.0,1,8762,r,0.0,0.0,0.0
0.0,1,8772,r,0.0,0.0,0.0
0.0,1,8773,r,0.0,0.0,0.0
0.0,1,8774,r,0.0,0.0,0.0
0.0,1,8779,r,1.41421,0.0,0.0
0.0,1,8785,r,1.41421,0.0,0.0
0.0,1,8788,r,1.41421,0.0,0.0
0.0,1,8805,r,1.41421,0.0,0.0
0.0,1,8809,r,0.0,0.0,0.0
0.0,1,8810,r,0.0,0.0,0.0
0.0,1,8820,r,0.0,0.0,0.0
0.0,1,8827,r,0.0,0.0,0.0
0.0,1,8832,r,0.0,0.0,0.0
0.0,1,9537,r,0.0,0.0,0.0
0.0,1,9538,r,0.0,0.0,0.0
0.0,1,9540,r,0.0,0.0,0.0
0.0,1,9544,r,0.0,0.0,0.0
0.0,1,9586,r,0.0,0.0,0.0
0.0,1,9589,r,0.0,0.0,0.0
0.0,1,9591,r,0.0,0.0,0.0
0.0,1,9612,r,0.0,0.0,0.0
1.41421,1,9699,r,0.0,0.0,0.0
1.41421,1,9703,r,0.0,0.0,0.0
1.41421,1,9713,r,0.0,0.0,0.0
1.41421,1,9725,r,1.41421,0.0,0.0
0.0,1,9742,r,2.07265,0.0,0.0
0.0,1,9751,r,2.06552,0.0,0.0
0.0,1,9757,r,1.41421,0.0,0.0
0.0,1,9764,r,1.41421,0.0,0.0
0.0,1,9766,r,0.0,0.0,0.0
0.0,1,9788,r,0.0,0.0,0.0
0.0,1,9794,r,0.0,1.41421,0.0
1.41421,1,9802,r,0.0,1.41421,0.0
1.41421,1,9804,r,0.0,1.41421,1.41421
1.41421,1,9826,r,0.0,1.41421,1.97041
1.41421,1,9833,r,0.0,1.41421,1.96836
0.0,1,9836,r,0.0,1.41421,2.1139900000000003
1.41421,1,9844,r,0.0,1.41421,1.41421
1.41421,1,9845,r,0.0,1.41421,0.0
1.41421,1,9869,r,0.0,0.0,0.0
0.0,1,9882,r,0.0,0.0,0.0
0.0,2,9949,r,0.0,0.0,0.0
,2,9951,r,,,
,2,9952,r,,,
,2,9953,r,,,
1.6042,2,1000,r,1.58978,1.41421,1.41421
1.61727,2,1015,r,1.59563,1.41421,1.41421
2.3033799999999998,2,1026,r,2.01174,1.63172,2.37723
2.46743,2,1036,r,2.44803,1.41421,1.41421
2.33524,2,1042,r,1.95814,2.04936,1.41421
2.33583,2,1046,r,1.95963,2.05061,1.41421
1.41421,2,1047,r,1.41421,1.41421,0.0
1.41421,2,1048,r,1.41421,1.78662,1.41421
1.41421,2,1053,r,1.7767,1.41421,1.41421
1.8190400000000002,2,1066,r,2.08226,1.41421,1.41421
3.20361,2,1070,r,3.94609,2.43225,3.76712
2.23481,2,1072,r,2.33795,1.9717200000000001,2.08821
2.09651,2,1073,r,2.20362,1.95469,1.98183
2.12134,2,1077,r,2.2271400000000003,1.98626,2.00525
1.41421,2,1078,r,1.41421,1.41421,1.41421
1.41421,2,1087,r,0.0,0.0,1.92914
1.41421,2,1093,r,1.41421,0.0,1.92624
2.09016,2,1108,r,1.54019,1.41421,1.90268
2.31434,2,1113,r,2.34513,2.02501,2.37403
3.44745,2,1114,r,2.56248,2.02501,2.70143
3.44368,2,1116,r,2.4998,2.56446,3.40889
1.8518,2,1118,r,2.2517400000000003,1.8188,2.85997
0.0,2,1011,f,0.0,0.0,0.0
,2,1027,f,,0.0,
,2,1032,f,,,
2.37073,2,1119,r,1.75,1.6251,2.37866
1.41421,2,1124,r,1.6453099999999998,1.63988,1.7605400000000002
2.0525599999999997,2,1125,r,1.71853,1.41421,1.91525
2.61777,2,1130,r,1.89744,1.41421,1.86078
,2,1059,f,,,
0.0,2,1104,f,0.0,1.41421,1.41421
1.41421,2,1135,f,1.41421,1.41421,2.0213400000000004
1.41421,2,1176,f,1.41421,1.41421,1.41421
2.78884,2,1139,r,2.50244,0.0,1.41421
3.1294,2,1141,r,2.47882,0.0,1.41421
1.7466700000000002,2,1144,r,2.50302,0.0,0.0
0.0,2,1159,r,1.92836,0.0,1.41421
0.0,2,1165,r,1.41421,1.41421,1.41421
1.41421,2,1180,r,2.04443,2.0,1.41421
1.41421,2,1201,r,2.04493,2.4754099999999997,1.41421
1.41421,2,1207,r,1.92468,2.47487,2.02094
1.41421,2,1211,r,2.37242,2.0207200000000003,2.02094
0.0,2,1212,r,2.02234,1.41421,1.41421
0.0,2,1213,r,1.41421,0.0,1.41421
0.0,2,1218,r,0.0,0.0,0.0
0.0,2,1231,r,0.0,0.0,0.0
0.0,2,1237,r,0.0,0.0,1.41421
0.0,2,1238,r,0.0,0.0,1.41421
0.0,2,1242,r,1.41421,0.0,1.41421
1.41421,2,1190,f,1.41421,1.41421,1.41421
1.7466700000000002,2,1191,f,1.41421,1.41421,1.95814
1.41421,2,1192,f,0.0,0.0,1.93478
1.41421,2,1197,f,0.0,1.41421,1.93127
0.0,2,1243,r,1.41421,0.0,1.41421
0.0,2,1254,r,1.41421,0.0,0.0
0.0,2,1257,r,1.41421,0.0,0.0
0.0,2,1258,r,0.0,0.0,1.41421
1.41421,2,1272,r,0.0,1.41421,1.41421
1.41421,2,1278,r,0.0,1.41421,1.41421
1.63234,2,1293,r,1.41421,1.74527,1.41421
1.8829799999999999,2,1298,r,2.02984,2.0676900000000002,1.63197
2.43089,2,1299,r,2.44512,2.0676900000000002,1.63197
2.43012,2,1301,r,3.06249,2.06694,1.6589599999999998
2.87747,2,1303,r,2.19787,2.37455,1.41421
2.08992,2,1304,r,2.01368,2.62149,1.41421
1.5832899999999999,2,1309,r,1.61075,2.3197400000000004,1.41421
1.91848,2,1310,r,1.41421,2.92782,1.72508
1.8696,2,1315,r,1.75685,2.3289400000000002,2.09402
2.45893,2,1324,r,2.02186,1.92468,2.02139
1.41421,2,1224,f,0.0,1.41421,1.41421
0.0,2,1248,f,0.0,2.03477,1.41421
1.41421,2,1289,f,0.0,1.41421,0.0
1.93039,2,1320,f,0.0,2.02367,1.41421
2.0,2,1326,r,2.02395,1.92799,2.0242400000000003
1.41421,2,1329,r,2.0221,1.41421,1.41421
0.0,2,1344,r,1.41421,0.0,0.0
0.0,2,1350,r,1.41421,0.0,0.0
1.41421,2,1365,r,2.02186,1.41421,1.41421
1.41421,2,1386,r,2.02162,1.41421,1.41421
1.41421,2,1392,r,2.02094,1.41421,1.41421
1.41421,2,1396,r,0.0,2.0213900000000002,1.41421
1.41421,2,1397,r,0.0,1.41421,1.92592
1.41421,2,1398,r,1.41421,2.0242400000000003,2.47882
1.41421,2,1403,r,1.41421,2.02312,2.44949
1.81814,2,1416,r,1.41421,1.41421,3.18279
1.41421,2,1361,f,0.0,2.0213900000000002,1.41421
1.41421,2,1375,f,1.41421,1.41421,1.41421
0.0,2,1376,f,1.41421,1.41421,1.41421
0.0,2,1377,f,0.0,0.0,0.0
3.24,2,1422,r,2.02162,1.41421,3.18348
3.40384,2,1423,r,1.41421,0.0,3.18279
3.6967,2,1427,r,1.41421,0.0,2.44949
3.36594,2,1428,r,1.41421,0.0,2.0
2.85563,2,1437,r,1.41421,1.41421,1.92439
2.80613,2,1438,r,1.41421,1.41421,1.41421
2.45939,2,1439,r,1.41421,2.45939,1.92799
1.41421,2,1442,r,1.41421,2.45851,2.0221
1.41421,2,1382,f,0.0,0.0,0.0
2.0,2,1409,f,0.0,1.41421,0.0
2.47847,2,1433,f,0.0,1.41421,0.0
2.89092,2,1453,f,1.41421,1.41421,1.41421
0.0,2,1457,r,0.0,2.0,2.45915
1.41421,2,1463,r,0.0,2.44949,2.45841
1.41421,2,1478,r,0.0,2.44949,1.41421
2.0173900000000002,2,1484,r,1.41421,2.78877,1.92692
2.01673,2,1485,r,1.41421,2.57353,2.86112
1.7478099999999999,2,1499,r,1.95603,2.61026,2.86003
2.2713200000000002,2,1510,r,2.53236,3.06197,2.02413
3.3578699999999997,2,1516,r,2.14609,3.24192,3.0975200000000003
3.42527,2,1527,r,2.36531,3.4637,2.65491
6.0620199999999995,2,1530,r,5.08283,4.6141,4.72694
3.23517,2,1554,r,3.75851,3.22025,2.72948
1.62799,2,1555,r,2.29536,1.53608,1.41421
2.0261400000000003,2,1465,f,1.41421,2.02758,1.41421
0.0,2,1468,f,0.0,1.41421,0.0
1.41421,2,1495,f,1.41421,1.41421,1.41421
1.82095,2,1539,f,2.0,2.01613,1.41421
3.83725,2,1560,r,3.48651,3.2867900000000003,3.01012
1.74532,2,1563,r,1.87521,1.57847,1.52552
2.54157,2,1568,r,1.51565,1.62814,1.81825
2.4415299999999998,2,1573,r,1.41421,1.55387,2.1772
2.0908900000000004,2,1550,f,3.68487,3.56909,1.41421
2.34452,2,1564,f,3.35624,3.48884,1.7449400000000002
3.8169699999999995,2,1583,f,3.62127,2.79579,2.92197
4.5105900000000005,2,1585,f,3.16635,2.9762,3.43312
2.56949,2,1575,r,1.41421,1.761,2.29109
2.67742,2,1604,r,1.41421,1.79729,2.15944
1.69193,2,1606,r,1.41421,1.7456,1.61953
1.41421,2,1611,r,1.7481099999999998,2.16642,1.41421
2.55592,2,1594,f,1.65967,1.66255,2.51601
3.94715,2,1597,f,3.38479,3.29317,3.5505
2.27617,2,1617,f,2.29985,1.99732,2.07134
1.41421,2,1625,f,1.87484,1.6221700000000001,1.6765
1.41421,2,1628,f,2.36863,2.24978,1.41421
0.0,2,1636,f,2.69698,3.34398,0.0
0.0,2,1637,f,2.69877,3.3485400000000003,0.0
0.0,2,1638,f,3.37218,3.64005,0.0
1.41421,2,1612,r,1.91273,2.71178,1.41421
1.7543900000000001,2,1615,r,2.20246,2.84255,1.92192
2.96395,2,1620,r,3.1711,3.81894,1.7130299999999998
5.4751,2,1624,r,2.9095,3.4166800000000004,3.94632
1.41421,2,1645,f,1.80025,1.69207,1.41421
3.24289,2,1646,f,3.32026,3.49382,3.25998
3.27517,2,1647,f,3.47151,4.2621,3.26848
3.2889199999999996,2,1648,f,3.19442,4.56606,3.1699
2.74424,2,1635,r,2.11846,3.8830199999999997,2.5596
4.34737,2,1644,r,3.10198,5.76138,2.5561700000000003
3.6404300000000003,2,1654,r,3.42596,6.32592,3.79473
2.18145,2,1660,r,2.15918,4.85724,2.37847
3.2724900000000003,2,1651,f,3.94263,3.89037,2.87822
1.8323,2,1656,f,1.7844400000000002,2.8416799999999998,1.694
2.42408,2,1657,f,2.1116200000000003,2.42352,1.99021
3.0644400000000003,2,1683,f,2.43238,2.6459900000000003,2.37206
2.67958,2,1671,r,2.8444,6.736619999999999,2.92604
2.00433,2,1674,r,2.5695,4.5103300000000015,2.91007
1.75813,2,1681,r,2.80356,3.81759,2.62794
2.4041200000000003,2,1688,r,3.17556,4.66448,3.3181
2.0215,2,1694,r,2.02683,3.25595,2.18208
2.50048,2,1698,r,2.02683,3.3132800000000002,2.67771
2.00433,2,1700,r,1.41421,2.88121,3.1914
1.7682400000000005,2,1701,r,1.41421,2.14228,2.50678
2.2395400000000003,2,1703,r,1.41421,1.41421,1.92305
2.89758,2,1716,r,2.7535,1.41421,3.02971
4.61463,2,1735,r,2.82591,1.41421,2.47015
4.60763,2,1736,r,2.88118,0.0,2.38782
2.64443,2,1690,f,2.26954,2.86639,2.79542
2.05302,2,1691,f,2.03681,2.03603,2.0
1.91753,2,1695,f,1.41421,1.41421,2.0
1.41421,2,1725,f,0.0,1.41421,1.81814
2.8619,2,1746,f,1.41421,1.41421,1.92692
2.85736,2,1747,f,1.81814,1.92592,2.02162
2.76955,2,1756,f,1.92727,2.02367,2.02339
3.13298,2,1760,f,2.62253,1.41421,1.85085
4.70404,2,1742,r,2.86764,2.5020700000000002,2.78649
2.428,2,1752,r,1.41421,2.91947,2.48485
2.04054,2,1755,r,1.41421,2.0,2.49416
2.5639,2,1759,r,1.41421,1.7910700000000002,2.44718
2.57651,2,1774,f,3.36885,1.9232799999999999,3.07876
2.8161099999999997,2,1780,f,3.03385,1.9256,2.84065
3.53994,2,1781,f,3.56737,1.81906,2.97012
3.1147299999999998,2,1790,f,1.75784,2.50047,2.39049
4.6196,2,1767,r,3.34234,3.07487,2.4060200000000003
4.19909,2,1784,r,4.03509,3.3954400000000002,2.32164
4.65899,2,1800,r,3.65864,5.760759999999999,3.805180000000001
5.8990800000000005,2,1801,r,4.62316,5.87368,3.40627
3.1071400000000002,2,1802,f,2.87792,3.5095400000000003,2.1714900000000004
2.43151,2,1811,f,3.50471,3.8045,1.93067
1.98855,2,1813,f,2.91286,3.04103,1.68165
2.8957200000000003,2,1814,f,3.11308,3.19824,2.51278
6.3337699999999995,2,1809,r,5.4126699999999985,7.8124100000000025,5.95136
6.97777,2,1829,r,8.49882,7.63317,7.75025
6.9610199999999995,2,1836,r,9.1915,6.78313,8.010069999999999
6.90992,2,1837,r,8.922130000000003,6.95397,7.634010000000001
7.55014,2,1839,r,8.853769999999997,7.5459,8.46822
7.1320000000000014,2,1844,r,8.14931,7.0724300000000015,6.644889999999998
6.55956,2,1846,r,7.6794600000000015,7.6311300000000015,6.45768
5.631819999999999,2,1847,r,6.15511,6.22144,5.92176
5.4783,2,1848,r,7.075589999999999,6.976939999999999,6.29493
6.46331,2,1853,r,8.72343,7.17783,6.37859
5.97733,2,1854,r,6.7541100000000025,4.90329,4.6568
6.92105,2,1855,r,7.843560000000001,5.7876900000000004,6.10396
8.05813,2,1863,r,7.56244,5.31795,6.951389999999999
7.231160000000001,2,1871,r,7.4905300000000015,5.0164,7.606389999999998
8.13619,2,1872,r,8.59177,6.638160000000001,8.34815
9.21312,2,1873,r,9.29755,6.86395,8.43704
10.61769,2,1874,r,9.61995,8.534180000000001,9.0786
10.89675,2,1875,r,10.11311,7.8109,8.705010000000001
8.68561,2,1876,r,8.13354,7.170210000000001,6.57264
8.512830000000001,2,1878,r,7.595460000000001,7.09235,5.09227
6.91642,2,1879,r,7.36021,6.36822,5.28972
6.7282800000000025,2,1880,r,7.609210000000001,7.1051800000000025,5.27402
7.140219999999999,2,1882,r,7.8845800000000015,6.5402,4.38998
5.33594,2,1885,r,5.57752,5.91636,3.76196
6.5053300000000025,2,1887,r,5.5605400000000005,6.05181,4.94424
5.22852,2,1888,r,4.55455,6.724019999999999,4.50603
