C0031test1234,chrom,pos,strand,C0033test1234,C0035test1234,C0037test1234
4.67961,2,2089,r,5.79429,4.37094,4.7855300000000005
5.75911,2,2129,r,6.32526,6.0675099999999995,4.40813
0.0,2,2112,f,0.0,1.41421,0.0
0.0,2,2116,f,0.0,0.0,0.0
1.41421,2,2117,f,1.41421,0.0,1.41421
1.41421,2,2130,f,1.41421,0.0,1.41421
7.949689999999999,2,2160,r,7.569160000000001,9.04699,5.973319999999998
8.573030000000001,2,2163,r,8.51153,9.493030000000001,8.58076
7.938460000000001,2,2177,r,9.00975,9.63753,9.39972
8.6077,2,2188,r,8.405669999999999,8.27563,8.6665
1.41421,2,2131,f,1.41421,1.41421,2.7463900000000003
2.92882,2,2139,f,1.41421,1.7482,3.0851
2.53044,2,2194,f,1.41421,1.75952,2.32698
2.38283,2,2200,f,1.63754,1.41421,1.41421
2.5103299999999997,2,2236,f,1.41421,0.0,0.0
1.9142,2,2250,f,2.71628,1.41421,1.41421
1.66166,2,2258,f,2.4944900000000003,1.41421,1.65932
1.41421,2,2266,f,2.32446,1.41421,1.91634
1.8565599999999998,2,2267,f,2.73015,1.41421,1.85332
1.41421,2,2287,f,2.48151,0.0,1.41421
2.02162,2,2295,f,2.47597,1.41421,2.02094
2.87479,2,2314,f,2.47569,2.45804,1.92411
2.34875,2,2315,f,2.47541,2.85836,2.83547
3.4501199999999996,2,2316,f,2.87636,3.3966199999999995,3.07113
2.9555599999999997,2,2317,f,3.21638,3.4323,2.8067
2.4944900000000003,2,2323,f,2.84372,2.74289,2.32939
6.73767,2,2191,r,6.19039,5.92316,6.616789999999999
4.52217,2,2198,r,4.72653,4.37866,3.9614
4.01238,2,2211,r,4.75399,4.73139,3.83527
,2,2248,r,,3.0335400000000003,2.74563
1.41421,2,2326,f,2.45804,2.71255,2.06477
1.41421,2,2331,f,1.92383,1.92383,2.50025
1.41421,2,2333,f,1.41421,1.9322,2.02721
1.41421,2,2334,f,1.41421,1.81847,2.0221
0.0,2,2360,f,1.41421,1.41421,1.92727
0.0,2,2364,f,0.0,1.41421,1.41421
1.41421,2,2374,f,1.41421,1.6950599999999998,1.75367
1.6954099999999999,2,2382,f,1.41421,2.32479,1.73076
1.82913,2,2384,f,1.41421,2.15148,1.41421
1.7498900000000002,2,2385,f,1.41421,1.92143,2.23435
1.41421,2,2414,f,0.0,1.41421,2.88246
0.0,2,2420,f,0.0,0.0,3.05575
0.0,2,2438,f,0.0,0.0,3.64669
1.41421,2,2439,f,0.0,0.0,3.47658
1.41421,2,2440,f,0.0,1.41421,3.74777
2.02395,2,2441,f,1.41421,2.0223400000000002,3.79167
1.92592,2,2447,f,1.41421,2.02162,3.20375
1.41421,2,2455,f,2.02139,2.5030200000000002,3.2042
1.7470400000000001,2,2456,f,2.37455,1.90582,2.48018
1.74596,2,2458,f,1.92468,1.6589599999999998,3.30761
1.92996,2,2462,f,1.92914,1.7503400000000002,3.32777
2.36918,2,2463,f,2.4590400000000003,1.7482,2.8585
2.02714,2,2481,f,1.65691,1.6408200000000002,2.4955700000000003
2.04756,2,2494,f,1.81638,1.7941,1.7053
1.9026900000000002,2,2504,f,2.3801,1.81814,1.8417
1.41421,2,2505,f,2.41634,1.41421,1.61974
0.0,2,2514,f,1.7449400000000002,0.0,1.7443
0.0,2,2542,f,1.7449400000000002,0.0,1.7443
,2,2279,r,,3.4160000000000004,2.49131
4.23579,2,2321,r,5.36373,4.03373,4.6279
1.41421,2,2372,r,,3.27536,
,2,2404,r,,,
1.41421,2,2543,f,1.41421,0.0,1.74561
1.41421,2,2544,f,0.0,0.0,1.69576
1.41421,2,2550,f,1.41421,1.41421,1.41421
1.79791,2,2556,f,1.81752,2.4925900000000003,1.92383
1.41421,2,2558,f,1.81913,2.71343,2.4418900000000003
1.41421,2,2559,f,1.8324,3.22397,1.41421
1.41421,2,2566,f,1.92411,2.45795,2.32147
1.41421,2,2607,f,1.7449400000000002,1.92439,3.05337
1.41421,2,2609,f,1.74527,1.92468,2.3216
1.41421,2,2612,f,1.41421,1.41421,1.41421
2.05468,2,2616,f,1.41421,1.75367,1.69472
1.41421,2,2635,f,0.0,1.41421,1.41421
1.86746,2,2636,f,1.70513,3.05001,2.32991
1.85254,2,2671,f,1.66085,2.9271700000000003,2.4607900000000003
1.9208599999999998,2,2691,f,1.41421,2.19561,2.45852
1.92068,2,2696,f,1.69541,1.92105,2.18741
,2,2417,r,,,
,2,2512,r,,,3.96572
,2,2565,r,3.09839,4.27462,4.06358
2.6247,2,2575,r,3.3853,2.49131,1.41421
2.0223400000000002,2,2699,f,1.41421,1.41421,1.41421
2.74593,2,2700,f,1.7574599999999998,2.02162,1.92399
1.85085,2,2703,f,1.74704,1.41421,1.41421
1.8556700000000002,2,2736,f,1.41421,1.41421,1.41421
1.6319700000000001,2,2737,f,1.7463099999999998,1.6600700000000002,1.41421
1.41421,2,2761,f,2.0221,2.45851,0.0
1.41421,2,2762,f,2.02285,1.41421,0.0
1.7470400000000001,2,2763,f,2.50547,1.92592,1.41421
1.41421,2,2768,f,2.50361,1.9252900000000002,1.69472
1.41421,2,2772,f,2.02515,1.41421,1.6993900000000002
1.9283599999999999,2,2773,f,2.02395,2.02515,1.41421
1.7482,2,2791,f,2.06841,2.38378,1.41421
1.41421,2,2804,f,1.5464,2.37683,1.41421
1.41421,2,2814,f,1.41421,1.92799,1.41421
1.8329400000000002,2,2815,f,1.5814700000000002,1.41421,1.82854
1.92355,2,2824,f,2.0207200000000003,0.0,2.45795
1.92355,2,2852,f,2.02094,0.0,2.45795
1.92468,2,2853,f,2.47686,0.0,2.45841
1.41421,2,2854,f,2.0,0.0,1.92498
0.0,2,2860,f,2.02162,0.0,1.41421
3.56081,2,2625,r,3.82012,3.5127099999999998,3.85663
3.6766199999999998,2,2720,r,4.44115,1.41421,3.87229
,2,2723,r,2.74563,,1.41421
,2,2735,r,4.47214,,2.0
1.41421,2,2866,f,1.9034,1.41421,1.69373
2.44963,2,2868,f,3.03322,2.4960299999999997,2.16878
2.0188599999999997,2,2869,f,3.11173,2.5072099999999997,2.28718
1.41421,2,2876,f,3.109,2.9643900000000003,3.46796
1.41421,2,2901,f,2.20855,1.6582700000000001,3.1164400000000003
1.41421,2,2917,f,3.21697,1.8178299999999998,3.06101
1.41421,2,2919,f,2.84372,1.81814,2.85934
1.82434,2,2922,f,1.92996,1.92996,1.41421
2.36121,2,2926,f,2.80616,1.92439,2.06624
1.41421,2,2945,f,1.83103,1.41421,1.41421
1.75177,2,2946,f,1.93173,1.41421,2.50641
1.85332,2,2981,f,2.04704,1.41421,2.8599900000000003
5.33007,2,2822,r,5.59,4.06804,3.35752
,2,2875,r,,4.07624,4.86865
,2,2885,r,,2.59554,4.15757
,2,2896,r,5.24992,4.8990599999999995,5.20507
1.6327200000000002,2,3001,f,1.41421,1.9256,1.41421
1.63234,2,3006,f,1.9256,1.9252900000000002,2.06846
1.41421,2,3009,f,1.41421,1.41421,2.37529
1.41421,2,3010,f,1.41421,1.76102,1.8989
1.41421,2,3013,f,1.41421,1.41421,1.76025
1.41421,2,3046,f,1.41421,1.41421,1.67908
1.69373,2,3047,f,1.41421,1.81692,1.94572
1.41421,2,3071,f,0.0,1.92383,1.41421
1.41421,2,3072,f,0.0,1.9252900000000002,1.41421
1.85085,2,3073,f,1.41421,2.37311,2.36457
1.41421,2,3078,f,1.41421,1.92439,2.33414
1.41421,2,3082,f,1.41421,1.41421,2.7457700000000003
1.41421,2,3083,f,1.41421,1.41421,2.62443
1.66209,2,3101,f,1.41421,1.41421,1.83769
1.63311,2,3114,f,1.41421,1.41421,1.5464
1.41421,2,3124,f,1.41421,1.69862,1.41421
1.6669900000000002,2,3125,f,1.41421,2.06486,1.67815
2.0264900000000003,2,3134,f,0.0,2.45513,1.92955
2.02758,2,3145,f,0.0,2.80693,1.93173
2.6358599999999996,2,3151,f,1.41421,1.9882400000000002,2.0411
1.67677,2,3160,f,2.10463,1.5994899999999999,1.78909
1.8750200000000001,2,3166,f,2.99295,1.9996,1.70423
2.93097,2,3181,f,4.0737,3.4907199999999996,2.06502
1.82975,2,3184,f,2.90744,2.1758,1.93777
3.94012,2,3030,r,5.01665,3.8685099999999997,
,2,3033,r,3.04307,2.8729299999999998,
,2,3045,r,,,
,2,3132,r,,,
1.41421,2,3188,f,2.13142,1.86483,1.93045
2.0263400000000003,2,3203,f,1.41421,2.57131,1.67134
3.0863099999999997,2,3278,f,2.30062,2.84918,2.33531
3.67631,2,3292,f,3.35901,2.48394,2.67109
3.43791,2,3294,f,4.6914099999999985,2.95518,3.1836
3.19021,2,3295,f,4.2969,3.0815200000000003,3.10053
2.46619,2,3299,f,3.58176,3.0971,2.52636
3.24483,2,3305,f,3.57649,4.69316,2.9597900000000004
2.61406,2,3312,f,3.72969,3.84361,2.78803
2.3164700000000003,2,3315,f,2.77235,2.57709,1.6786
2.30386,2,3316,f,2.5575900000000003,2.28818,1.58348
2.1591,2,3319,f,2.65404,2.2435,1.58366
2.03782,2,3320,f,2.19363,2.0076099999999997,1.51176
1.68892,2,3322,f,1.70655,1.73375,1.51619
1.97783,2,3323,f,2.02432,1.75335,1.87655
,2,3159,r,,,11.73878
,2,3208,r,,,
10.538730000000001,2,3255,r,11.65915,9.56185,7.5775
10.30335,2,3273,r,11.17432,10.82974,6.64383
2.01277,2,3327,f,2.38341,2.87479,2.14596
2.01706,2,3328,f,2.39328,2.3784400000000003,1.7482
2.32337,2,3331,f,1.82214,2.02484,1.92836
1.41421,2,3342,f,1.41421,1.41421,1.41421
1.7170400000000001,2,3358,f,1.69838,1.41421,1.64107
1.9180599999999999,2,3378,f,1.41421,1.41421,1.41421
2.03227,2,3391,f,1.41421,1.41421,1.41421
1.41421,2,3392,f,1.89461,1.69373,1.41421
0.0,2,3423,f,1.41421,1.41421,0.0
1.41421,2,3425,f,2.01277,1.41421,0.0
1.41421,2,3426,f,2.5039,2.04544,0.0
1.41421,2,3431,f,2.02094,2.0444299999999997,0.0
1.41421,2,3438,f,2.87285,2.4418900000000003,0.0
0.0,2,3441,f,2.45786,1.92468,0.0
1.41421,2,3443,f,1.41421,1.41421,1.41421
1.76662,2,3444,f,1.61339,1.41421,1.41421
2.04629,2,3464,f,1.62574,1.41421,1.41421
2.05281,2,3466,f,1.6262,1.5877,1.41421
2.37928,2,3470,f,1.41421,1.41421,1.41421
2.32859,2,3478,f,1.81847,2.0157599999999998,2.0226
3.3672,2,3484,f,3.09518,2.01514,2.50547
3.02712,2,3486,f,3.38676,1.41421,2.02234
3.0297,2,3487,f,3.53924,1.41421,1.41421
2.3667700000000003,2,3489,f,3.09453,0.0,0.0
11.41349,2,3335,r,12.66963,10.46257,10.43723
9.32284,2,3346,r,12.19341,7.857260000000001,8.85786
7.9325199999999985,2,3375,r,8.843810000000003,6.69265,7.6914
,2,3381,r,3.33333,,
2.7322900000000003,2,3494,f,2.4491400000000003,1.41421,1.41421
2.32242,2,3499,f,1.92529,1.41421,1.92624
2.32272,2,3508,f,1.41421,1.41421,2.02285
1.41421,2,3509,f,1.41421,1.41421,1.92624
5.29954,2,3437,r,5.68872,5.00104,4.73804
5.13459,2,3475,r,6.2866800000000005,7.1364399999999995,6.839060000000001
5.8584,2,3536,r,7.55355,6.947,7.46793
6.98768,2,3549,r,8.62687,8.42455,8.18871
0.0,2,3513,f,0.0,0.0,1.41421
0.0,2,3517,f,0.0,0.0,0.0
1.41421,2,3545,f,1.41421,1.41421,1.41421
2.05863,2,3574,f,2.15219,1.7342799999999998,1.65035
2.05585,2,3590,f,2.1057900000000003,1.7462099999999998,1.6468
2.1057,2,3594,f,2.45961,1.87017,1.6436
1.41421,2,3595,f,1.7624099999999998,1.70292,1.68772
1.41421,2,3600,f,2.20171,2.37763,2.322
1.5315,2,3602,f,2.12794,1.8828,2.02776
3.09354,2,3609,f,3.85093,3.6452,4.14431
3.12581,2,3610,f,3.51488,3.31865,3.44809
3.0444,2,3617,f,2.83441,3.0726,3.2198900000000004
1.65693,2,3631,f,1.41421,1.6329799999999999,1.41421
2.0213900000000002,2,3636,f,1.41421,1.41421,1.41421
2.0203,2,3637,f,2.1842200000000003,2.01009,2.05003
2.02094,2,3642,f,2.68671,2.4832099999999997,2.44551
2.32307,2,3643,f,4.20345,4.18601,3.825180000000001
2.59732,2,3647,f,4.1540300000000006,4.39179,3.57269
2.72491,2,3649,f,2.50359,3.06104,2.2771
3.54969,2,3651,f,3.22179,2.33482,3.4198699999999995
8.327739999999999,2,3555,r,8.571860000000001,8.75956,7.96708
7.9005199999999975,2,3570,r,9.05017,8.4511,8.81441
7.371060000000001,2,3588,r,7.49527,7.61706,7.56077
7.55322,2,3615,r,6.75207,9.20557,7.34363
1.7764900000000001,2,3655,f,1.41421,1.95049,1.64619
1.41421,2,3656,f,1.41421,1.41421,1.62531
1.41421,2,3704,f,1.41421,1.41421,2.18993
0.0,2,3707,f,0.0,0.0,1.92468
0.0,2,3717,f,0.0,1.41421,1.9256
0.0,2,3721,f,1.41421,1.7463099999999998,2.56446
1.51437,2,3729,f,1.97866,2.2768599999999997,2.30904
1.60778,2,3735,f,1.89517,2.24221,2.49231
9.05847,2,3629,r,8.05904,7.5293800000000015,7.0788600000000015
8.53969,2,3680,r,10.00248,9.6978,9.87211
11.28117,2,3710,r,9.07596,12.6919,14.636170000000002
10.07232,2,3720,r,8.595089999999999,8.43136,12.53112
1.62228,2,3740,f,1.98431,1.8586200000000002,3.05104
1.7532900000000002,2,3742,f,1.41421,1.80785,2.37641
1.9241099999999998,2,3753,f,0.0,1.81752,2.1852400000000003
1.9941200000000001,2,3754,f,0.0,1.94455,2.15583
2.4624900000000003,2,3758,f,1.95163,3.6738699999999995,2.6194900000000003
3.19792,2,3802,f,3.15432,4.25384,3.2759400000000003
3.16435,2,3804,f,2.92955,3.43814,3.64913
3.9651199999999998,2,3836,f,3.22096,3.87806,3.3368300000000004
4.01719,2,3839,f,3.12552,2.51041,2.81343
4.75817,2,3842,f,3.52545,3.74885,3.94176
5.52409,2,3862,f,5.25235,5.52351,5.64065
4.43496,2,3868,f,4.19623,5.11634,5.39355
7.544389999999999,2,3724,r,7.391669999999999,6.0375,7.44115
8.44369,2,3782,r,7.81987,7.337460000000001,10.1577
7.18475,2,3786,r,7.0916,6.9461699999999995,7.85596
,2,3794,r,,,
2.84452,2,3878,f,3.1419200000000003,3.05093,3.83918
2.19628,2,3881,f,2.91242,2.10463,2.30338
2.0,2,3885,f,2.74483,1.41421,3.86041
2.0,2,3886,f,2.46394,1.41421,2.85345
1.41421,2,3891,f,2.94784,0.0,1.41421
0.0,2,3906,f,2.59134,0.0,1.97733
1.41421,2,3934,f,2.53536,0.0,1.41421
1.41421,2,3939,f,2.0,0.0,1.41421
,2,3814,r,,,
1.41421,2,3946,f,0.0,0.0,1.41421
0.0,2,3957,f,0.0,0.0,0.0
0.0,2,3965,f,1.41421,0.0,0.0
0.0,2,3977,f,1.41421,0.0,0.0
0.0,2,3982,f,0.0,0.0,0.0
1.41421,2,3983,f,1.41421,2.50568,1.41421
1.41421,2,3999,f,1.41421,2.5020700000000002,1.41421
1.41421,2,4002,f,1.41421,1.41421,1.41421
1.41421,2,4006,f,2.01784,1.41421,2.40333
0.0,2,4016,f,2.40775,2.32348,2.11342
0.0,2,4017,f,2.40775,2.32645,2.11342
0.0,2,4018,f,2.40008,2.5114099999999997,2.11342
4.98801,2,3972,r,3.6924,,
6.34401,2,3987,r,2.647,,
,2,3992,r,3.63924,,
1.41421,2,4022,f,1.41421,2.87226,1.41421
2.01982,2,4025,f,1.41421,2.34964,1.41421
2.01982,2,4046,f,1.41421,2.34964,1.41421
2.01418,2,4047,f,1.41421,2.34964,1.41421
2.0,2,4050,f,1.41421,2.0,0.0
1.41421,2,4051,f,1.41421,2.0563,0.0
1.41421,2,4101,f,1.41421,2.05061,0.0
1.96285,2,4113,f,2.16632,1.9642,1.41421
,2,4015,r,,5.96643,6.04215
7.28525,2,4064,r,5.64791,7.10071,4.5551
6.2709,2,4071,r,6.61998,4.75891,5.519
5.5151,2,4092,r,7.1672600000000015,7.025119999999999,4.90921
1.41421,2,4116,f,1.41421,1.68333,1.41421
1.9683599999999999,2,4117,f,1.9468,1.9114,2.01418
3.4959,2,4119,f,3.77782,2.61484,2.63236
2.1750599999999998,2,4122,f,2.1798900000000003,2.10257,1.87959
2.17656,2,4123,f,2.19089,2.11157,2.22505
2.59654,2,4143,f,2.4930000000000003,2.7608099999999998,3.05324
1.41421,2,4150,f,1.41421,1.41421,3.1931
6.5233300000000005,2,4104,r,8.32248,9.20857,6.646960000000001
5.3255300000000005,2,4112,r,7.857260000000001,7.3316399999999975,6.03579
8.20561,2,4134,r,8.823139999999997,7.908139999999999,6.0521699999999985
5.99677,2,4137,r,5.82306,8.01905,5.6952300000000005
0.0,2,4227,f,1.41421,2.74563,1.41421
1.41421,2,4231,f,1.41421,1.41421,2.30159
1.41421,2,4237,f,0.0,0.0,1.41421
6.91126,2,4159,r,7.16052,4.50739,5.2756300000000005
10.29272,2,4165,r,8.49721,4.69042,8.18331
10.17132,2,4194,r,9.32362,11.63258,7.724760000000002
9.35249,2,4210,r,8.99484,9.97562,5.27131
2.82843,2,4262,f,0.0,0.0,0.0
1.41421,2,4273,f,0.0,0.0,0.0
2.5455799999999997,2,4291,f,1.41421,0.0,1.41421
8.77407,2,4269,r,6.0896300000000005,7.75322,3.18495
8.72328,2,4276,r,5.03425,6.3757699999999975,3.4641
4.35499,2,4279,r,5.1792,4.18443,3.3351900000000003
2.5258599999999998,2,4285,r,4.22857,2.99257,
1.41421,2,4345,f,0.0,1.41421,0.0
1.41421,2,4346,f,1.41421,1.41421,0.0
1.41421,2,4369,f,1.41421,1.41421,1.41421
5.60279,2,4294,r,5.45855,2.18643,
4.96186,2,4324,r,5.0995300000000015,2.59973,3.80146
4.0853,2,4360,r,3.4641,,
,2,4364,r,2.42536,,
1.41421,2,4370,f,1.41421,1.41421,1.41421
0.0,2,4380,f,1.41421,0.0,1.41421
1.41421,2,4390,f,1.41421,1.41421,2.0
,2,4395,,,,
0.0,2,4441,f,0.0,0.0,0.0
1.41421,2,4442,f,1.41421,1.41421,2.35339
1.41421,2,4456,f,1.41421,2.4121200000000003,2.03891
1.41421,2,4475,f,1.41421,2.3732,2.03891
2.86777,2,4477,f,2.55377,3.0834599999999996,2.40008
1.41421,2,4482,f,1.41421,2.61806,1.41421
1.41421,2,4486,f,1.41421,2.02603,1.41421
1.41421,2,4487,f,1.41421,2.43458,1.41421
0.0,2,4492,f,0.0,2.0,0.0
0.0,2,4501,f,0.0,1.41421,1.41421
1.41421,2,4507,f,0.0,1.41421,1.41421
4.742369999999998,2,4434,r,10.16992,4.93865,4.82713
5.66749,2,4447,r,6.92703,4.42326,6.87073
,2,4452,r,5.78147,5.2510699999999995,3.55766
5.78671,2,4496,r,3.85253,9.57152,4.69376
1.99765,2,4517,f,0.0,1.41421,2.11346
1.99765,2,4520,f,0.0,1.41421,2.22503
3.24023,2,4534,f,0.0,2.02603,3.1046
2.19529,2,4535,f,0.0,2.18908,3.1046
3.8253,2,4553,r,3.63887,8.59202,
0.0,2,4547,f,0.0,1.41421,1.41421
1.41421,2,4920,r,1.41421,,1.41421
,2,4926,r,3.80146,,
,2,4945,r,,,
1.41421,3,325,f,0.0,1.41421,1.41421
1.41421,3,332,f,0.0,2.52982,1.41421
1.41421,3,341,f,0.0,3.8385800000000003,2.26274
2.4988900000000003,3,361,f,0.0,3.21182,2.0
2.91397,3,362,f,0.0,3.21182,2.0
2.9091,3,366,f,0.0,2.59973,2.44949
,3,5049,r,,,
2.49608,3,368,f,0.0,1.41421,2.0
2.13335,3,375,f,1.41421,0.0,1.41421
2.0783400000000003,3,378,f,2.08875,1.41421,1.41421
2.0701099999999997,3,428,f,2.0783400000000003,1.41421,0.0
3.7947300000000004,3,540,r,4.5,5.83095,7.775419999999999
2.69991,3,442,f,3.02532,2.08875,0.0
3.0864,3,444,f,2.8747700000000003,1.41421,0.0
3.4028699999999996,3,497,f,2.8763400000000003,2.0,1.41421
2.93122,3,523,f,2.88384,2.52723,1.41421
2.52025,3,552,f,3.03487,3.3406800000000003,1.41421
1.41421,3,577,f,2.0329,2.6667099999999997,1.41421
2.94862,3,593,f,1.41421,1.41421,1.41421
3.3306400000000003,3,599,f,1.41421,1.41421,1.41421
2.95554,3,605,f,0.0,1.41421,1.41421
2.73387,3,609,f,0.0,2.23133,2.0965700000000003
2.19838,3,614,f,0.0,3.40676,2.11342
2.9426099999999997,3,622,f,0.0,4.39581,2.11342
4.4376,3,557,r,5.65685,6.742000000000001,7.35805
6.32456,3,562,r,5.65685,7.41747,9.24241
,3,565,r,5.26077,6.18417,
,3,590,r,5.9633,8.2851,4.38529
2.48421,3,630,f,0.0,3.38251,1.41421
2.09738,3,632,f,0.0,2.97917,0.0
1.41421,3,633,f,0.0,2.04909,0.0
1.41421,3,662,f,0.0,1.41421,0.0
2.09287,3,679,f,1.41421,2.0905,1.41421
1.41421,3,680,f,1.41421,2.17551,1.41421
1.41421,3,689,f,1.41421,2.22336,2.15918
1.41421,3,691,f,1.41421,1.8531400000000002,2.15918
0.0,3,694,f,0.0,1.41421,1.41421
1.41421,3,695,f,1.41421,1.41421,2.41683
2.85308,3,697,f,2.43826,2.33353,2.44587
3.2409,3,703,f,2.44587,2.34269,2.44587
3.00921,3,704,f,3.1027,2.2831599999999996,2.44587
3.59416,3,709,f,2.8444,2.91072,2.41683
3.45992,3,711,f,2.8035400000000004,2.98961,2.02104
2.91162,3,712,f,2.8035400000000004,2.90055,2.02104
2.93097,3,717,f,3.16554,3.4164199999999996,2.97335
1.41421,3,719,f,2.41683,2.21731,2.47519
0.0,3,722,f,1.41421,2.09287,2.0
0.0,3,723,f,1.41421,2.10235,2.0
1.41421,3,731,f,0.0,2.09287,1.41421
1.41421,3,747,f,1.41421,1.41421,1.41421
1.41421,3,748,f,2.0,1.41421,2.0
2.3106400000000002,3,752,f,2.61873,2.80527,2.8
2.29452,3,791,f,3.45592,3.5238699999999996,4.21888
2.3106400000000002,3,792,f,3.45299,4.12292,3.77482
2.6556900000000003,3,794,f,3.26811,4.15183,2.66667
2.00904,3,803,f,4.2945,4.25596,2.23263
1.41421,3,808,f,2.57961,3.09753,1.41421
1.41421,3,812,f,2.57307,2.4988900000000003,1.41421
1.7473900000000002,3,815,f,3.4355300000000004,2.49896,1.41421
1.41421,3,817,f,1.79503,1.41421,0.0
1.92081,3,818,f,2.0,1.41421,0.0
2.67156,3,819,f,1.41421,1.74741,1.41421
3.5367900000000003,3,852,f,0.0,1.41421,1.41421
4.40948,3,859,f,0.0,1.41421,1.41421
3.8816300000000004,3,862,f,1.41421,0.0,2.41209
3.3384400000000003,3,865,f,1.41421,0.0,1.41421
3.60848,3,869,f,1.41421,0.0,1.41421
3.4210000000000003,3,875,f,2.08153,0.0,1.41421
3.7003699999999995,3,905,f,2.36026,1.41421,0.0
3.65564,3,910,f,3.22987,2.34829,0.0
3.1605,3,912,f,3.2409,2.35109,0.0
3.1398200000000003,3,913,f,3.22987,2.35265,0.0
2.17583,3,918,f,2.48149,1.41421,0.0
2.5523700000000002,3,924,f,1.9679,1.41421,1.41421
2.1883,3,925,f,3.08911,2.30916,2.12861
2.9539400000000002,3,928,f,4.06562,2.70608,2.99621
,3,596,r,,,
,3,671,r,,,
,3,677,r,,,
,3,850,r,,,
2.6143,3,934,f,4.17079,2.8521099999999997,2.52683
1.41421,3,965,f,1.7910700000000002,2.46475,2.54841
1.41421,3,976,f,1.41421,1.6914900000000002,1.41421
0.0,3,1019,f,0.0,1.41421,0.0
1.41421,3,1029,f,0.0,1.41421,1.41421
2.47126,3,1030,f,0.0,1.41421,2.07265
2.47126,3,1035,f,0.0,1.41421,2.07265
2.9513,3,1037,f,0.0,0.0,2.08153
,3,856,r,,,
3.65217,3,931,r,3.4641,3.63085,5.29826
3.9510300000000003,3,988,r,4.29791,6.30624,6.48649
2.10506,3,991,r,1.82098,6.39963,4.8966699999999985
2.05061,3,1044,f,1.41421,0.0,1.41421
1.41421,3,1065,f,1.41421,0.0,0.0
1.97488,3,1066,f,2.17816,1.41421,0.0
2.0,3,1073,f,2.88652,1.96285,0.0
2.0,3,1093,f,1.81799,1.9612,0.0
0.0,3,1095,f,1.41421,1.41421,0.0
1.41421,3,1097,f,1.41421,0.0,0.0
2.06149,3,1136,f,1.41421,0.0,0.0
2.51845,3,1137,f,1.41421,1.41421,0.0
2.2457700000000003,3,1143,f,1.97041,1.41421,0.0
2.71976,3,1146,f,1.72497,1.7965799999999998,1.41421
3.33915,3,1147,f,1.97922,2.98985,1.41421
3.4299699999999995,3,998,r,3.53009,4.9269,3.05505
,3,1011,r,,,
,3,1083,r,,,
,3,1092,r,,,
2.7760599999999998,3,1157,f,2.00245,2.85047,1.41421
2.47626,3,1159,f,2.39225,3.3357900000000003,1.41421
1.41421,3,1171,f,3.00863,2.54661,2.94862
1.41421,3,1190,f,3.0166,1.98272,3.3384400000000003
1.41421,3,1196,f,3.03487,2.88445,3.94983
1.41421,3,1204,f,1.41421,2.86401,3.26182
1.7378900000000002,3,1213,f,2.04054,2.74808,3.89255
2.38053,3,1235,f,2.05871,2.9527099999999997,3.89255
2.7692,3,1238,f,2.0965700000000003,2.51285,3.82056
3.5203699999999998,3,1242,f,1.41421,1.41421,3.884
3.19468,3,1260,f,1.41421,1.41421,3.3071
2.4988900000000003,3,1261,f,2.20863,1.41421,2.57485
1.41421,3,1263,f,2.52693,1.41421,1.41421
1.41421,3,1284,f,3.4612800000000004,2.5687599999999997,1.41421
2.18908,3,1300,f,4.1502,2.9597599999999997,0.0
2.09501,3,1316,f,3.85008,2.24241,1.41421
2.13335,3,1317,f,3.98183,3.09022,1.41421
2.22277,3,1318,f,3.22125,2.96183,1.41421
1.41421,3,1321,f,3.71958,4.29975,2.13809
0.0,3,1329,f,3.36817,3.84479,2.0
0.0,3,1334,f,3.23396,3.68686,2.99353
0.0,3,1352,f,3.77992,4.5133199999999984,3.38362
0.0,3,1362,f,3.99781,5.13809,3.37685
0.0,3,1368,f,3.67065,5.01427,4.91354
0.0,3,1377,f,3.91918,5.2260800000000005,5.12392
0.0,3,1381,f,3.98646,6.54654,4.27533
1.41421,3,1396,f,3.83037,5.6131699999999976,4.3305
2.0,3,1405,f,4.49529,4.742369999999998,5.61979
2.44949,3,1407,f,5.71988,5.09117,4.64991
2.82843,3,1427,f,4.80384,2.82843,3.9194
3.63974,3,1429,f,4.4264199999999985,2.82843,4.6933099999999985
3.71429,3,1437,f,4.6424400000000015,4.46525,4.8507099999999985
3.57029,3,1438,f,6.24695,4.30932,4.8507099999999985
,3,1442,,,,
,3,1443,,,,
5.99625,3,1305,r,4.6108400000000005,8.36164,7.6075
5.91087,3,1340,r,5.33563,8.56664,4.27566
0.0,3,1481,f,1.41421,1.41421,0.0
2.44949,3,1502,f,0.0,1.41421,0.0
2.44949,3,1510,f,0.0,1.41421,0.0
2.9763900000000003,3,1512,f,0.0,1.41421,0.0
2.535,3,1514,f,0.0,1.41421,0.0
1.41421,3,1532,f,0.0,1.41421,0.0
1.41421,3,1533,f,0.0,1.41421,0.0
0.0,3,1561,f,0.0,0.0,0.0
0.0,3,1621,f,1.41421,0.0,0.0
0.0,3,1622,f,1.41421,0.0,0.0
0.0,3,1626,f,1.41421,1.41421,0.0
0.0,3,1630,f,0.0,1.41421,0.0
0.0,3,1633,f,0.0,1.41421,0.0
0.0,3,1644,f,1.41421,1.41421,0.0
0.0,3,1655,f,1.41421,0.0,0.0
0.0,3,1663,f,1.41421,0.0,0.0
0.0,3,1674,f,1.41421,1.41421,1.41421
0.0,3,1688,f,1.41421,1.41421,1.41421
